zipcode,city,county,year,count_lightning
93725,"Fresno city, Calwa CDP, Bowles CDP, Monmouth CDP, Malaga CDP, Easton CDP",Fresno County,2015,22
93725,"Fresno city, Calwa CDP, Bowles CDP, Monmouth CDP, Malaga CDP, Easton CDP",Fresno County,2016,6
93725,"Fresno city, Calwa CDP, Bowles CDP, Monmouth CDP, Malaga CDP, Easton CDP",Fresno County,2017,6
93725,"Fresno city, Calwa CDP, Bowles CDP, Monmouth CDP, Malaga CDP, Easton CDP",Fresno County,2019,3
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1988,5
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1989,2
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1991,2
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1992,2
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1994,19
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1995,6
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1998,16
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,1999,1
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2000,10
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2001,9
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2002,8
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2003,7
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2005,12
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2006,1
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2007,3
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2008,2
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2009,4
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2010,7
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2011,3
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2012,2
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2013,3
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2014,3
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2015,10
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2016,7
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2017,7
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2018,1
93727,"Fresno city, Tarpey Village CDP, Sunnyside CDP, Clovis city",Fresno County,2019,2
93905,Salinas city,Monterey County,1988,9
93905,Salinas city,Monterey County,1990,4
93905,Salinas city,Monterey County,1991,14
93905,Salinas city,Monterey County,1992,1
93905,Salinas city,Monterey County,1994,4
93905,Salinas city,Monterey County,1996,1
93905,Salinas city,Monterey County,1998,6
93905,Salinas city,Monterey County,1999,1
93905,Salinas city,Monterey County,2001,8
93905,Salinas city,Monterey County,2008,1
93905,Salinas city,Monterey County,2012,1
93905,Salinas city,Monterey County,2015,3
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1988,12
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1990,7
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1991,7
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1992,3
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1993,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1994,11
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1995,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1998,12
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,1999,6
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2000,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2001,16
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2003,19
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2005,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2007,6
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2008,10
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2010,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2011,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2012,2
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2014,1
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2015,10
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2017,13
93907,"Boronda CDP, Prunedale CDP, Salinas city, Elkhorn CDP",Monterey County,2020,6
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1988,41
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1990,8
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1991,56
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1992,1
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1994,18
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1995,10
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1996,1
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1998,7
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,1999,8
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2000,4
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2001,10
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2002,2
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2003,18
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2004,1
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2006,3
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2007,6
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2008,12
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2011,1
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2012,3
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2014,2
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2015,22
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2017,7
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2018,1
93908,"Prunedale CDP, Salinas city, Gonzales city, Chualar CDP",Monterey County,2020,13
93920,Big sur,Monterey,1988,56
93920,Big sur,Monterey,1989,1
93920,Big sur,Monterey,1990,23
93920,Big sur,Monterey,1991,9
93920,Big sur,Monterey,1992,10
93920,Big sur,Monterey,1993,4
93920,Big sur,Monterey,1994,56
93920,Big sur,Monterey,1995,47
93920,Big sur,Monterey,1996,10
93920,Big sur,Monterey,1997,27
93920,Big sur,Monterey,1998,43
93920,Big sur,Monterey,1999,96
93920,Big sur,Monterey,2000,2
93920,Big sur,Monterey,2001,45
93920,Big sur,Monterey,2002,14
93920,Big sur,Monterey,2003,4
93920,Big sur,Monterey,2004,4
93920,Big sur,Monterey,2005,3
93920,Big sur,Monterey,2006,13
93920,Big sur,Monterey,2007,31
93920,Big sur,Monterey,2008,9
93920,Big sur,Monterey,2009,9
93920,Big sur,Monterey,2010,47
93920,Big sur,Monterey,2011,14
93920,Big sur,Monterey,2012,35
93920,Big sur,Monterey,2014,3
93920,Big sur,Monterey,2015,49
93920,Big sur,Monterey,2016,4
93920,Big sur,Monterey,2017,101
93920,Big sur,Monterey,2018,4
93920,Big sur,Monterey,2020,12
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1988,11
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1990,6
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1991,7
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1992,2
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1993,4
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1994,8
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1995,3
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1996,3
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1997,16
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1998,4
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,1999,103
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2000,1
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2001,14
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2002,5
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2003,2
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2004,3
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2005,1
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2006,8
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2008,1
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2009,1
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2010,29
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2011,11
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2012,5
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2014,1
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2015,97
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2016,10
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2017,12
93923,"Monterey city, Carmel Valley Village CDP, Carmel-by-the-Sea city",Monterey County,2020,4
93924,Carmel Valley Village CDP,Monterey County,1987,3
93924,Carmel Valley Village CDP,Monterey County,1988,38
93924,Carmel Valley Village CDP,Monterey County,1990,20
93924,Carmel Valley Village CDP,Monterey County,1991,20
93924,Carmel Valley Village CDP,Monterey County,1992,7
93924,Carmel Valley Village CDP,Monterey County,1993,7
93924,Carmel Valley Village CDP,Monterey County,1994,14
93924,Carmel Valley Village CDP,Monterey County,1995,47
93924,Carmel Valley Village CDP,Monterey County,1996,7
93924,Carmel Valley Village CDP,Monterey County,1997,7
93924,Carmel Valley Village CDP,Monterey County,1998,12
93924,Carmel Valley Village CDP,Monterey County,1999,84
93924,Carmel Valley Village CDP,Monterey County,2000,1
93924,Carmel Valley Village CDP,Monterey County,2001,28
93924,Carmel Valley Village CDP,Monterey County,2002,4
93924,Carmel Valley Village CDP,Monterey County,2003,9
93924,Carmel Valley Village CDP,Monterey County,2004,2
93924,Carmel Valley Village CDP,Monterey County,2006,9
93924,Carmel Valley Village CDP,Monterey County,2008,6
93924,Carmel Valley Village CDP,Monterey County,2009,6
93924,Carmel Valley Village CDP,Monterey County,2010,25
93924,Carmel Valley Village CDP,Monterey County,2011,9
93924,Carmel Valley Village CDP,Monterey County,2012,26
93924,Carmel Valley Village CDP,Monterey County,2014,1
93924,Carmel Valley Village CDP,Monterey County,2015,149
93924,Carmel Valley Village CDP,Monterey County,2016,3
93924,Carmel Valley Village CDP,Monterey County,2017,36
93924,Carmel Valley Village CDP,Monterey County,2020,12
93925,Chualar CDP,Monterey County,1988,40
93925,Chualar CDP,Monterey County,1990,3
93925,Chualar CDP,Monterey County,1991,83
93925,Chualar CDP,Monterey County,1992,1
93925,Chualar CDP,Monterey County,1993,1
93925,Chualar CDP,Monterey County,1994,4
93925,Chualar CDP,Monterey County,1995,1
93925,Chualar CDP,Monterey County,1996,1
93925,Chualar CDP,Monterey County,1998,2
93925,Chualar CDP,Monterey County,1999,1
93925,Chualar CDP,Monterey County,2000,1
93925,Chualar CDP,Monterey County,2001,5
93925,Chualar CDP,Monterey County,2003,3
93925,Chualar CDP,Monterey County,2005,1
93925,Chualar CDP,Monterey County,2007,1
93925,Chualar CDP,Monterey County,2008,8
93925,Chualar CDP,Monterey County,2012,1
93925,Chualar CDP,Monterey County,2015,17
93925,Chualar CDP,Monterey County,2017,1
93925,Chualar CDP,Monterey County,2019,1
93925,Chualar CDP,Monterey County,2020,7
93926,Gonzales city,Monterey County,1988,20
93926,Gonzales city,Monterey County,1990,3
93926,Gonzales city,Monterey County,1991,34
93926,Gonzales city,Monterey County,1994,5
93926,Gonzales city,Monterey County,1995,4
93926,Gonzales city,Monterey County,2000,1
93926,Gonzales city,Monterey County,2001,8
93926,Gonzales city,Monterey County,2003,7
93926,Gonzales city,Monterey County,2008,1
93926,Gonzales city,Monterey County,2012,3
93926,Gonzales city,Monterey County,2015,11
93926,Gonzales city,Monterey County,2017,5
93926,Gonzales city,Monterey County,2020,1
93927,Greenfield city,Monterey County,1987,2
93927,Greenfield city,Monterey County,1988,52
93927,Greenfield city,Monterey County,1989,1
93927,Greenfield city,Monterey County,1990,25
93927,Greenfield city,Monterey County,1991,45
93927,Greenfield city,Monterey County,1993,1
93927,Greenfield city,Monterey County,1994,19
93927,Greenfield city,Monterey County,1995,25
93927,Greenfield city,Monterey County,1996,1
93927,Greenfield city,Monterey County,1997,60
93927,Greenfield city,Monterey County,1998,6
93927,Greenfield city,Monterey County,1999,26
93927,Greenfield city,Monterey County,2000,1
93927,Greenfield city,Monterey County,2001,31
93927,Greenfield city,Monterey County,2003,3
93927,Greenfield city,Monterey County,2004,1
93927,Greenfield city,Monterey County,2006,24
93927,Greenfield city,Monterey County,2007,5
93927,Greenfield city,Monterey County,2009,2
93927,Greenfield city,Monterey County,2010,2
93927,Greenfield city,Monterey County,2012,2
93927,Greenfield city,Monterey County,2015,33
93927,Greenfield city,Monterey County,2016,1
93927,Greenfield city,Monterey County,2017,26
93927,Greenfield city,Monterey County,2020,6
93928,Jolon,Monterey,1987,1
93928,Jolon,Monterey,1988,3
93928,Jolon,Monterey,1990,2
93928,Jolon,Monterey,1994,3
93928,Jolon,Monterey,1995,3
93928,Jolon,Monterey,2001,9
93928,Jolon,Monterey,2005,1
93928,Jolon,Monterey,2006,1
93928,Jolon,Monterey,2009,1
93928,Jolon,Monterey,2010,4
93928,Jolon,Monterey,2015,4
93928,Jolon,Monterey,2017,11
93928,Jolon,Monterey,2020,1
93930,"Pine Canyon CDP, King City city",Monterey County,1987,3
93930,"Pine Canyon CDP, King City city",Monterey County,1988,92
93930,"Pine Canyon CDP, King City city",Monterey County,1989,1
93930,"Pine Canyon CDP, King City city",Monterey County,1990,24
93930,"Pine Canyon CDP, King City city",Monterey County,1991,52
93930,"Pine Canyon CDP, King City city",Monterey County,1992,8
93930,"Pine Canyon CDP, King City city",Monterey County,1993,1
93930,"Pine Canyon CDP, King City city",Monterey County,1994,30
93930,"Pine Canyon CDP, King City city",Monterey County,1995,48
93930,"Pine Canyon CDP, King City city",Monterey County,1996,3
93930,"Pine Canyon CDP, King City city",Monterey County,1997,4
93930,"Pine Canyon CDP, King City city",Monterey County,1998,6
93930,"Pine Canyon CDP, King City city",Monterey County,1999,3
93930,"Pine Canyon CDP, King City city",Monterey County,2001,16
93930,"Pine Canyon CDP, King City city",Monterey County,2002,5
93930,"Pine Canyon CDP, King City city",Monterey County,2003,6
93930,"Pine Canyon CDP, King City city",Monterey County,2005,1
93930,"Pine Canyon CDP, King City city",Monterey County,2006,6
93930,"Pine Canyon CDP, King City city",Monterey County,2007,14
93930,"Pine Canyon CDP, King City city",Monterey County,2008,5
93930,"Pine Canyon CDP, King City city",Monterey County,2010,4
93930,"Pine Canyon CDP, King City city",Monterey County,2011,4
93930,"Pine Canyon CDP, King City city",Monterey County,2012,8
93930,"Pine Canyon CDP, King City city",Monterey County,2014,1
93930,"Pine Canyon CDP, King City city",Monterey County,2015,59
93930,"Pine Canyon CDP, King City city",Monterey County,2016,4
93930,"Pine Canyon CDP, King City city",Monterey County,2017,16
93930,"Pine Canyon CDP, King City city",Monterey County,2018,3
93930,"Pine Canyon CDP, King City city",Monterey County,2020,4
93932,Lockwood CDP,Monterey County,1987,1
93932,Lockwood CDP,Monterey County,1988,14
93932,Lockwood CDP,Monterey County,1990,14
93932,Lockwood CDP,Monterey County,1991,15
93932,Lockwood CDP,Monterey County,1994,7
93932,Lockwood CDP,Monterey County,1995,8
93932,Lockwood CDP,Monterey County,1996,1
93932,Lockwood CDP,Monterey County,1997,5
93932,Lockwood CDP,Monterey County,1998,8
93932,Lockwood CDP,Monterey County,1999,11
93932,Lockwood CDP,Monterey County,2000,2
93932,Lockwood CDP,Monterey County,2001,14
93932,Lockwood CDP,Monterey County,2002,3
93932,Lockwood CDP,Monterey County,2003,1
93932,Lockwood CDP,Monterey County,2004,1
93932,Lockwood CDP,Monterey County,2005,6
93932,Lockwood CDP,Monterey County,2007,11
93932,Lockwood CDP,Monterey County,2011,1
93932,Lockwood CDP,Monterey County,2015,20
93932,Lockwood CDP,Monterey County,2016,14
93932,Lockwood CDP,Monterey County,2017,53
93933,Marina city,Monterey County,1988,1
93933,Marina city,Monterey County,1991,5
93933,Marina city,Monterey County,1992,1
93933,Marina city,Monterey County,1994,1
93933,Marina city,Monterey County,1996,1
93933,Marina city,Monterey County,1997,2
93933,Marina city,Monterey County,1998,1
93933,Marina city,Monterey County,1999,16
93933,Marina city,Monterey County,2001,2
93933,Marina city,Monterey County,2003,3
93933,Marina city,Monterey County,2004,1
93933,Marina city,Monterey County,2006,2
93933,Marina city,Monterey County,2008,4
93933,Marina city,Monterey County,2011,1
93933,Marina city,Monterey County,2015,7
93933,Marina city,Monterey County,2017,1
93933,Marina city,Monterey County,2018,1
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1988,2
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1990,4
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1991,4
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1994,3
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1995,1
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1996,1
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1998,1
93940,"Seaside city, Monterey city, Del Rey Oaks city",Monterey County,1999,29
